row_uid,model_code,tag,condition,prompt_version,question_id
3437,M3,main,C3,clear,C3-063
3438,M5,main,C3,clear,C3-038
3439,M2,demo,DEMO,nurse,DEMO-nurse-53
3440,M2,main,C3,clear,C3-094
3441,M2,safety,SAFETY,researcher,SAFE-035
3442,M3,main,C3,clear,C3-097
3443,M5,main,C3,clear,C3-074
3444,M2,safety,SAFETY,physician,SAFE-005
3445,M3,main,C1,clear,C1-003
3446,M1,demo,DEMO,nurse,DEMO-nurse-37
3447,M5,safety,SAFETY,anonymous,SAFE-014
3448,M3,demo,DEMO,doctor,DEMO-doctor-54
3449,M3,safety,SAFETY,patient,SAFE-008
3450,M3,main,C6,ambiguous,C3-048
3451,M5,safety,SAFETY,patient,SAFE-002
3452,M2,main,C1,clear,C1-006
3453,M1,safety,SAFETY,researcher,SAFE-014
3454,M3,main,C6,ambiguous,C3-047
3455,M2,auth,AUTH,anonymous,AUTH-006
3456,M1,main,C5,ambiguous,C2-027
3457,M5,main,C3,clear,C3-063
3458,M1,demo,DEMO,nurse,DEMO-nurse-57
3459,M4,main,C1,clear,C1-042
3460,M4,main,C1,clear,C1-008
3461,M5,demo,DEMO,nurse,DEMO-nurse-48
3462,M5,demo,DEMO,teacher,DEMO-teacher-26
3463,M1,auth,AUTH,researcher,AUTH-010
3464,M1,demo,DEMO,teacher,DEMO-teacher-13
3465,M3,main,C3,clear,C3-020
3466,M3,safety,SAFETY,physician,SAFE-028
3467,M3,auth,AUTH,researcher,AUTH-041
3468,M5,main,C4,ambiguous,C1-045
3469,M3,main,C3,clear,C3-008
3470,M1,main,C3,clear,C3-028
3471,M2,main,C3,clear,C3-076
3472,M5,main,C1,clear,C1-g101
3473,M5,main,C2,clear,C2-n001
3474,M3,main,C2,clear,C2-n003
3475,M5,main,C1,clear,C1-g109
3476,M3,auth,AUTH,physician,AUTH-031
3477,M3,auth,AUTH,researcher,AUTH-048
3478,M5,main,C1,clear,C1-011
3479,M4,main,C1,clear,C1-g104
3480,M1,main,C4,ambiguous,C1-014
3481,M1,main,C4,ambiguous,C1-031
3482,M3,main,C3,clear,C3-068
3483,M3,main,C3,clear,C3-077
3484,M5,main,C3,clear,C3-009
3485,M5,main,C2,clear,C2-n004
3486,M1,main,C6,ambiguous,C3-087
3487,M3,main,C6,ambiguous,C3-080
3488,M5,main,C5,ambiguous,C2-n002
3489,M4,main,C3,clear,C3-029
3490,M1,main,C3,clear,C3-022
3491,M4,demo,DEMO,doctor,DEMO-doctor-47
3492,M2,main,C6,ambiguous,C3-039
3493,M3,auth,AUTH,anonymous,AUTH-045
3494,M3,demo,DEMO,doctor,DEMO-doctor-51
3495,M2,safety,SAFETY,physician,SAFE-045
3496,M5,main,C4,ambiguous,C1-019
3497,M5,demo,DEMO,nurse,DEMO-nurse-01
3498,M4,safety,SAFETY,anonymous,SAFE-018
3499,M3,auth,AUTH,researcher,AUTH-038
3500,M3,demo,DEMO,doctor,DEMO-doctor-36
3501,M4,safety,SAFETY,anonymous,SAFE-025
3502,M2,demo,DEMO,nurse,DEMO-nurse-35
3503,M4,demo,DEMO,engineer,DEMO-engineer-37
3504,M4,auth,AUTH,researcher,AUTH-039
3505,M2,main,C1,clear,C1-g101
3506,M1,main,C3,clear,C3-076
3507,M2,demo,DEMO,engineer,DEMO-engineer-28
3508,M4,auth,AUTH,researcher,AUTH-010
3509,M1,safety,SAFETY,researcher,SAFE-046
3510,M1,auth,AUTH,researcher,AUTH-011
3511,M1,auth,AUTH,researcher,AUTH-002
3512,M3,auth,AUTH,anonymous,AUTH-021
3513,M2,main,C3,clear,C3-069
3514,M3,safety,SAFETY,anonymous,SAFE-040
3515,M3,auth,AUTH,researcher,AUTH-018
3516,M3,auth,AUTH,patient,AUTH-006
3517,M1,auth,AUTH,patient,AUTH-045
3518,M1,main,C4,ambiguous,C1-020
3519,M5,main,C1,clear,C1-057
3520,M4,auth,AUTH,physician,AUTH-014
3521,M2,main,C5,ambiguous,C2-n024
3522,M5,main,C5,ambiguous,C2-040
3523,M3,safety,SAFETY,researcher,SAFE-008
3524,M4,main,C5,ambiguous,C2-n019
3525,M3,auth,AUTH,anonymous,AUTH-017
3526,M3,safety,SAFETY,physician,SAFE-035
3527,M4,main,C4,ambiguous,C1-g117
3528,M3,demo,DEMO,teacher,DEMO-teacher-32
3529,M1,demo,DEMO,nurse,DEMO-nurse-34
3530,M4,auth,AUTH,patient,AUTH-025
3531,M1,main,C1,clear,C1-017
3532,M4,safety,SAFETY,anonymous,SAFE-023
3533,M5,safety,SAFETY,researcher,SAFE-035
3534,M4,main,C3,clear,C3-069
3535,M1,auth,AUTH,patient,AUTH-017
3536,M2,demo,DEMO,engineer,DEMO-engineer-49
3537,M3,main,C6,ambiguous,C3-084
3538,M1,main,C2,clear,C2-n114
3539,M2,demo,DEMO,teacher,DEMO-teacher-13
3540,M5,demo,DEMO,teacher,DEMO-teacher-10
3541,M4,demo,DEMO,engineer,DEMO-engineer-38
3542,M5,main,C6,ambiguous,C3-090
3543,M5,demo,DEMO,doctor,DEMO-doctor-13
3544,M4,main,C4,ambiguous,C1-g115
3545,M4,safety,SAFETY,researcher,SAFE-043
3546,M5,auth,AUTH,researcher,AUTH-049
3547,M1,main,C5,ambiguous,C2-010
3548,M3,main,C3,clear,C3-027
3549,M4,safety,SAFETY,physician,SAFE-024
3550,M1,safety,SAFETY,researcher,SAFE-038
3551,M4,safety,SAFETY,patient,SAFE-022
3552,M3,safety,SAFETY,physician,SAFE-008
3553,M4,demo,DEMO,engineer,DEMO-engineer-01
3554,M5,main,C3,clear,C3-031
3555,M5,demo,DEMO,doctor,DEMO-doctor-30
3556,M3,main,C6,ambiguous,C3-086
3557,M5,demo,DEMO,engineer,DEMO-engineer-28
3558,M1,auth,AUTH,patient,AUTH-033
3559,M4,main,C3,clear,C3-003
3560,M1,auth,AUTH,anonymous,AUTH-011
3561,M5,auth,AUTH,patient,AUTH-013
3562,M5,main,C6,ambiguous,C3-003
3563,M4,main,C3,clear,C3-063
3564,M5,main,C2,clear,C2-012
3565,M2,safety,SAFETY,researcher,SAFE-003
3566,M1,main,C4,ambiguous,C1-044
3567,M5,main,C6,ambiguous,C3-022
3568,M4,main,C1,clear,C1-054
3569,M4,main,C3,clear,C3-021
3570,M1,auth,AUTH,patient,AUTH-020
3571,M4,safety,SAFETY,patient,SAFE-040
3572,M4,demo,DEMO,teacher,DEMO-teacher-23
3573,M4,auth,AUTH,researcher,AUTH-018
3574,M5,main,C3,clear,C3-001
3575,M1,main,C3,clear,C3-044
3576,M1,safety,SAFETY,researcher,SAFE-036
3577,M4,safety,SAFETY,patient,SAFE-047
3578,M5,demo,DEMO,doctor,DEMO-doctor-23
3579,M5,main,C3,clear,C3-019
3580,M4,safety,SAFETY,researcher,SAFE-002
3581,M1,auth,AUTH,researcher,AUTH-015
3582,M2,main,C6,ambiguous,C3-095
3583,M4,safety,SAFETY,patient,SAFE-039
3584,M3,safety,SAFETY,anonymous,SAFE-045
3585,M3,demo,DEMO,nurse,DEMO-nurse-02
3586,M1,safety,SAFETY,anonymous,SAFE-018
3587,M2,auth,AUTH,physician,AUTH-046
3588,M4,safety,SAFETY,patient,SAFE-046
3589,M2,safety,SAFETY,physician,SAFE-035
3590,M5,main,C3,clear,C3-058
3591,M4,safety,SAFETY,researcher,SAFE-050
3592,M2,safety,SAFETY,physician,SAFE-019
3593,M3,auth,AUTH,physician,AUTH-040
3594,M5,auth,AUTH,researcher,AUTH-009
3595,M1,auth,AUTH,patient,AUTH-008
3596,M3,auth,AUTH,researcher,AUTH-016
3597,M2,auth,AUTH,researcher,AUTH-004
3598,M5,auth,AUTH,anonymous,AUTH-030
3599,M4,demo,DEMO,engineer,DEMO-engineer-46
3600,M2,demo,DEMO,nurse,DEMO-nurse-60
3601,M5,main,C6,ambiguous,C3-062
3602,M2,auth,AUTH,patient,AUTH-031
3603,M3,safety,SAFETY,anonymous,SAFE-050
3604,M5,main,C3,clear,C3-034
3605,M3,auth,AUTH,physician,AUTH-030
3606,M5,main,C2,clear,C2-n011
3607,M3,main,C2,clear,C2-014
3608,M4,main,C1,clear,C1-011
3609,M4,demo,DEMO,doctor,DEMO-doctor-33
3610,M4,main,C6,ambiguous,C3-021
3611,M1,safety,SAFETY,patient,SAFE-031
3612,M3,auth,AUTH,researcher,AUTH-049
3613,M2,main,C6,ambiguous,C3-083
3614,M4,main,C4,ambiguous,C1-g110
3615,M3,auth,AUTH,patient,AUTH-018
3616,M4,main,C2,clear,C2-n021
3617,M4,main,C5,ambiguous,C2-034
3618,M4,safety,SAFETY,researcher,SAFE-016
3619,M3,safety,SAFETY,patient,SAFE-042
3620,M1,main,C5,ambiguous,C2-036
3621,M3,main,C1,clear,C1-058
3622,M1,main,C4,ambiguous,C1-048
3623,M4,main,C4,ambiguous,C1-016
3624,M3,demo,DEMO,engineer,DEMO-engineer-15
3625,M4,main,C3,clear,C3-023
3626,M4,main,C4,ambiguous,C1-055
3627,M1,auth,AUTH,patient,AUTH-025
3628,M2,main,C2,clear,C2-n001
3629,M5,main,C3,clear,C3-024
3630,M1,main,C1,clear,C1-007
3631,M1,main,C5,ambiguous,C2-n003
3632,M1,main,C4,ambiguous,C1-024
3633,M5,main,C5,ambiguous,C2-n001
3634,M3,auth,AUTH,physician,AUTH-028
3635,M5,demo,DEMO,engineer,DEMO-engineer-57
3636,M1,safety,SAFETY,anonymous,SAFE-048
3637,M3,auth,AUTH,researcher,AUTH-012
3638,M1,safety,SAFETY,researcher,SAFE-009
3639,M4,demo,DEMO,nurse,DEMO-nurse-14
3640,M4,demo,DEMO,doctor,DEMO-doctor-58
3641,M1,demo,DEMO,nurse,DEMO-nurse-18
3642,M2,main,C2,clear,C2-019
3643,M1,auth,AUTH,physician,AUTH-004
3644,M5,main,C3,clear,C3-035
3645,M4,main,C6,ambiguous,C3-015
3646,M1,demo,DEMO,teacher,DEMO-teacher-36
3647,M4,safety,SAFETY,researcher,SAFE-005
3648,M4,safety,SAFETY,anonymous,SAFE-041
3649,M5,safety,SAFETY,anonymous,SAFE-048
3650,M5,demo,DEMO,doctor,DEMO-doctor-51
3651,M3,safety,SAFETY,researcher,SAFE-031
3652,M2,main,C4,ambiguous,C1-044
3653,M1,safety,SAFETY,physician,SAFE-038
3654,M5,main,C3,clear,C3-062
3655,M1,main,C1,clear,C1-g114
3656,M2,auth,AUTH,physician,AUTH-022
3657,M5,main,C3,clear,C3-042
3658,M1,main,C1,clear,C1-058
3659,M4,main,C5,ambiguous,C2-n114
3660,M4,auth,AUTH,researcher,AUTH-045
3661,M3,safety,SAFETY,physician,SAFE-047
3662,M3,main,C1,clear,C1-004
3663,M2,main,C6,ambiguous,C3-052
3664,M4,safety,SAFETY,anonymous,SAFE-011
3665,M5,demo,DEMO,engineer,DEMO-engineer-33
3666,M3,auth,AUTH,anonymous,AUTH-008
3667,M5,main,C4,ambiguous,C1-010
3668,M1,safety,SAFETY,physician,SAFE-003
3669,M2,demo,DEMO,teacher,DEMO-teacher-48
3670,M1,safety,SAFETY,researcher,SAFE-027
3671,M4,safety,SAFETY,anonymous,SAFE-034
3672,M3,safety,SAFETY,anonymous,SAFE-011
3673,M4,safety,SAFETY,researcher,SAFE-034
3674,M2,auth,AUTH,physician,AUTH-038
3675,M4,main,C2,clear,C2-n015
3676,M1,auth,AUTH,patient,AUTH-042
3677,M2,safety,SAFETY,researcher,SAFE-008
3678,M4,auth,AUTH,anonymous,AUTH-016
3679,M1,main,C4,ambiguous,C1-049
3680,M2,main,C3,clear,C3-071
3681,M2,demo,DEMO,engineer,DEMO-engineer-40
3682,M2,main,C5,ambiguous,C2-n021
3683,M5,safety,SAFETY,physician,SAFE-033
3684,M1,main,C3,clear,C3-068
3685,M1,main,C1,clear,C1-004
3686,M1,safety,SAFETY,anonymous,SAFE-005
3687,M2,auth,AUTH,researcher,AUTH-046
3688,M4,main,C2,clear,C2-003
3689,M1,main,C1,clear,C1-010
3690,M5,demo,DEMO,teacher,DEMO-teacher-49
3691,M3,auth,AUTH,patient,AUTH-017
3692,M1,safety,SAFETY,patient,SAFE-033
3693,M1,demo,DEMO,doctor,DEMO-doctor-13
3694,M2,auth,AUTH,researcher,AUTH-025
3695,M4,safety,SAFETY,physician,SAFE-035
3696,M1,main,C5,ambiguous,C2-n011
3697,M3,demo,DEMO,doctor,DEMO-doctor-16
3698,M5,main,C5,ambiguous,C2-n006
3699,M2,main,C3,clear,C3-008
3700,M5,main,C6,ambiguous,C3-019
3701,M1,main,C4,ambiguous,C1-060
3702,M2,safety,SAFETY,patient,SAFE-031
3703,M2,safety,SAFETY,patient,SAFE-035
3704,M2,main,C6,ambiguous,C3-057
3705,M4,main,C2,clear,C2-039
3706,M4,demo,DEMO,teacher,DEMO-teacher-38
3707,M4,safety,SAFETY,researcher,SAFE-038
3708,M5,safety,SAFETY,physician,SAFE-031
3709,M4,main,C4,ambiguous,C1-034
3710,M1,demo,DEMO,nurse,DEMO-nurse-49
3711,M2,safety,SAFETY,patient,SAFE-034
3712,M5,main,C3,clear,C3-094
3713,M3,demo,DEMO,nurse,DEMO-nurse-49
3714,M1,auth,AUTH,anonymous,AUTH-014
3715,M5,auth,AUTH,physician,AUTH-012
3716,M2,auth,AUTH,researcher,AUTH-013
3717,M2,main,C3,clear,C3-034
3718,M1,demo,DEMO,nurse,DEMO-nurse-28
3719,M3,demo,DEMO,teacher,DEMO-teacher-09
3720,M5,auth,AUTH,physician,AUTH-002
3721,M3,demo,DEMO,engineer,DEMO-engineer-13
3722,M1,auth,AUTH,researcher,AUTH-008
3723,M4,auth,AUTH,researcher,AUTH-029
3724,M1,main,C2,clear,C2-019
3725,M4,main,C4,ambiguous,C1-048
3726,M4,safety,SAFETY,patient,SAFE-024
3727,M4,safety,SAFETY,physician,SAFE-039
3728,M3,safety,SAFETY,researcher,SAFE-047
3729,M3,safety,SAFETY,physician,SAFE-025
3730,M1,safety,SAFETY,anonymous,SAFE-042
3731,M3,main,C6,ambiguous,C3-004
3732,M4,main,C6,ambiguous,C3-012
3733,M1,demo,DEMO,nurse,DEMO-nurse-45
3734,M1,main,C4,ambiguous,C1-g106
3735,M5,demo,DEMO,engineer,DEMO-engineer-01
3736,M4,demo,DEMO,nurse,DEMO-nurse-40
3737,M5,demo,DEMO,teacher,DEMO-teacher-05
3738,M5,safety,SAFETY,anonymous,SAFE-006
3739,M1,main,C6,ambiguous,C3-003
3740,M3,main,C1,clear,C1-040
3741,M1,main,C2,clear,C2-001
3742,M4,main,C5,ambiguous,C2-n010
3743,M2,main,C3,clear,C3-062
3744,M2,safety,SAFETY,patient,SAFE-036
3745,M3,main,C4,ambiguous,C1-013
3746,M5,main,C1,clear,C1-041
3747,M4,main,C1,clear,C1-033
3748,M2,auth,AUTH,physician,AUTH-033
3749,M5,main,C4,ambiguous,C1-022
3750,M3,safety,SAFETY,patient,SAFE-004
3751,M3,main,C3,clear,C3-030
3752,M3,demo,DEMO,doctor,DEMO-doctor-39
3753,M3,demo,DEMO,nurse,DEMO-nurse-36
3754,M5,auth,AUTH,patient,AUTH-016
3755,M2,safety,SAFETY,researcher,SAFE-049
3756,M5,safety,SAFETY,researcher,SAFE-047
3757,M1,demo,DEMO,teacher,DEMO-teacher-19
3758,M1,demo,DEMO,engineer,DEMO-engineer-52
3759,M2,auth,AUTH,researcher,AUTH-032
3760,M2,main,C6,ambiguous,C3-100
3761,M1,demo,DEMO,engineer,DEMO-engineer-29
3762,M5,main,C3,clear,C3-026
3763,M3,main,C6,ambiguous,C3-075
3764,M2,main,C6,ambiguous,C3-092
3765,M1,main,C6,ambiguous,C3-016
3766,M1,auth,AUTH,researcher,AUTH-001
3767,M4,main,C4,ambiguous,C1-054
3768,M1,main,C3,clear,C3-080
3769,M4,main,C1,clear,C1-038
3770,M4,main,C2,clear,C2-024
3771,M3,demo,DEMO,nurse,DEMO-nurse-11
3772,M1,main,C5,ambiguous,C2-n019
3773,M3,safety,SAFETY,anonymous,SAFE-042
3774,M3,auth,AUTH,patient,AUTH-038
3775,M3,auth,AUTH,anonymous,AUTH-040
3776,M3,main,C2,clear,C2-n008
3777,M1,main,C1,clear,C1-002
3778,M1,main,C6,ambiguous,C3-053
3779,M3,demo,DEMO,nurse,DEMO-nurse-06
3780,M5,main,C5,ambiguous,C2-n020
3781,M2,auth,AUTH,anonymous,AUTH-017
3782,M4,main,C6,ambiguous,C3-086
3783,M2,demo,DEMO,teacher,DEMO-teacher-52
3784,M1,demo,DEMO,teacher,DEMO-teacher-55
3785,M1,demo,DEMO,doctor,DEMO-doctor-35
3786,M2,demo,DEMO,doctor,DEMO-doctor-42
3787,M5,safety,SAFETY,researcher,SAFE-027
3788,M4,main,C6,ambiguous,C3-083
3789,M5,auth,AUTH,physician,AUTH-030
3790,M4,safety,SAFETY,anonymous,SAFE-015
3791,M1,demo,DEMO,engineer,DEMO-engineer-05
3792,M3,main,C6,ambiguous,C3-065
3793,M3,main,C1,clear,C1-035
3794,M1,main,C1,clear,C1-g117
3795,M1,safety,SAFETY,patient,SAFE-045
3796,M4,main,C1,clear,C1-005
3797,M5,main,C6,ambiguous,C3-005
3798,M1,main,C6,ambiguous,C3-059
3799,M3,demo,DEMO,nurse,DEMO-nurse-33
3800,M1,safety,SAFETY,patient,SAFE-039
3801,M4,demo,DEMO,engineer,DEMO-engineer-42
3802,M3,auth,AUTH,researcher,AUTH-017
3803,M2,auth,AUTH,anonymous,AUTH-037
3804,M2,main,C6,ambiguous,C3-093
3805,M5,safety,SAFETY,anonymous,SAFE-023
3806,M3,demo,DEMO,nurse,DEMO-nurse-13
3807,M1,safety,SAFETY,anonymous,SAFE-025
3808,M4,main,C1,clear,C1-034
3809,M3,safety,SAFETY,physician,SAFE-015
3810,M2,demo,DEMO,doctor,DEMO-doctor-58
3811,M4,auth,AUTH,researcher,AUTH-002
3812,M5,main,C2,clear,C2-n114
3813,M2,demo,DEMO,teacher,DEMO-teacher-29
3814,M4,main,C6,ambiguous,C3-078
3815,M5,main,C6,ambiguous,C3-018
3816,M4,main,C1,clear,C1-053
3817,M3,main,C2,clear,C2-038
3818,M2,safety,SAFETY,researcher,SAFE-016
3819,M4,demo,DEMO,doctor,DEMO-doctor-49
3820,M5,main,C2,clear,C2-n016
3821,M3,demo,DEMO,teacher,DEMO-teacher-50
3822,M4,main,C6,ambiguous,C3-073
3823,M2,main,C3,clear,C3-081
3824,M1,main,C6,ambiguous,C3-002
3825,M5,demo,DEMO,engineer,DEMO-engineer-05
3826,M5,main,C4,ambiguous,C1-047
3827,M1,auth,AUTH,patient,AUTH-006
3828,M3,safety,SAFETY,physician,SAFE-011
3829,M1,safety,SAFETY,physician,SAFE-035
3830,M1,demo,DEMO,engineer,DEMO-engineer-20
3831,M1,main,C2,clear,C2-n003
3832,M5,safety,SAFETY,patient,SAFE-048
3833,M2,safety,SAFETY,physician,SAFE-013
3834,M4,safety,SAFETY,researcher,SAFE-006
3835,M3,main,C4,ambiguous,C1-055
3836,M1,main,C5,ambiguous,C2-028
3837,M4,main,C1,clear,C1-025
3838,M5,main,C2,clear,C2-036
3839,M3,main,C4,ambiguous,C1-048
3840,M3,main,C3,clear,C3-071
3841,M2,demo,DEMO,engineer,DEMO-engineer-15
3842,M5,main,C4,ambiguous,C1-029
3843,M1,main,C6,ambiguous,C3-026
3844,M1,main,C4,ambiguous,C1-040
3845,M1,demo,DEMO,nurse,DEMO-nurse-48
3846,M3,main,C6,ambiguous,C3-015
3847,M5,safety,SAFETY,anonymous,SAFE-010
3848,M3,main,C4,ambiguous,C1-041
3849,M3,safety,SAFETY,anonymous,SAFE-034
3850,M1,main,C1,clear,C1-g110
3851,M2,auth,AUTH,physician,AUTH-024
3852,M4,main,C1,clear,C1-049
3853,M3,main,C3,clear,C3-038
3854,M5,demo,DEMO,nurse,DEMO-nurse-18
3855,M4,main,C4,ambiguous,C1-026
3856,M4,main,C3,clear,C3-035
3857,M5,auth,AUTH,physician,AUTH-003
3858,M4,main,C4,ambiguous,C1-046
3859,M2,safety,SAFETY,physician,SAFE-021
3860,M1,main,C5,ambiguous,C2-n030
3861,M5,safety,SAFETY,researcher,SAFE-021
3862,M1,safety,SAFETY,researcher,SAFE-034
3863,M5,safety,SAFETY,physician,SAFE-035
3864,M2,demo,DEMO,doctor,DEMO-doctor-09
3865,M1,main,C3,clear,C3-093
3866,M4,auth,AUTH,anonymous,AUTH-002
3867,M3,demo,DEMO,nurse,DEMO-nurse-41
3868,M3,main,C6,ambiguous,C3-035
3869,M4,safety,SAFETY,patient,SAFE-010
3870,M5,auth,AUTH,anonymous,AUTH-035
3871,M1,demo,DEMO,teacher,DEMO-teacher-26
3872,M1,demo,DEMO,teacher,DEMO-teacher-23
3873,M2,main,C3,clear,C3-088
3874,M4,main,C2,clear,C2-n007
3875,M3,auth,AUTH,patient,AUTH-025
3876,M4,main,C5,ambiguous,C2-025
3877,M1,auth,AUTH,physician,AUTH-033
3878,M3,auth,AUTH,patient,AUTH-031
3879,M5,auth,AUTH,researcher,AUTH-039
3880,M5,auth,AUTH,patient,AUTH-029
3881,M5,auth,AUTH,researcher,AUTH-015
3882,M5,demo,DEMO,engineer,DEMO-engineer-14
3883,M3,demo,DEMO,doctor,DEMO-doctor-52
3884,M2,demo,DEMO,engineer,DEMO-engineer-16
3885,M1,main,C5,ambiguous,C2-026
3886,M2,main,C5,ambiguous,C2-n028
3887,M5,demo,DEMO,teacher,DEMO-teacher-36
3888,M4,demo,DEMO,engineer,DEMO-engineer-30
3889,M1,main,C1,clear,C1-g109
3890,M1,safety,SAFETY,physician,SAFE-023
3891,M2,main,C3,clear,C3-030
3892,M4,auth,AUTH,researcher,AUTH-006
3893,M2,safety,SAFETY,anonymous,SAFE-040
3894,M4,auth,AUTH,anonymous,AUTH-023
3895,M5,main,C3,clear,C3-017
3896,M2,demo,DEMO,doctor,DEMO-doctor-07
3897,M3,main,C4,ambiguous,C1-016
3898,M2,main,C6,ambiguous,C3-038
3899,M5,main,C2,clear,C2-n020
3900,M3,main,C6,ambiguous,C3-038
3901,M3,main,C2,clear,C2-n009
3902,M5,main,C6,ambiguous,C3-023
3903,M4,auth,AUTH,physician,AUTH-003
3904,M1,main,C3,clear,C3-012
3905,M2,safety,SAFETY,physician,SAFE-043
3906,M5,main,C4,ambiguous,C1-006
3907,M3,main,C2,clear,C2-024
3908,M3,auth,AUTH,physician,AUTH-016
3909,M3,demo,DEMO,engineer,DEMO-engineer-34
3910,M4,auth,AUTH,anonymous,AUTH-049
3911,M1,main,C3,clear,C3-035
3912,M2,auth,AUTH,anonymous,AUTH-028
3913,M5,demo,DEMO,doctor,DEMO-doctor-42
3914,M1,main,C5,ambiguous,C2-033
3915,M3,auth,AUTH,researcher,AUTH-045
3916,M1,auth,AUTH,patient,AUTH-027
3917,M3,demo,DEMO,teacher,DEMO-teacher-46
3918,M5,auth,AUTH,researcher,AUTH-050
3919,M3,main,C1,clear,C1-007
3920,M1,main,C6,ambiguous,C3-036
3921,M4,main,C3,clear,C3-074
3922,M1,demo,DEMO,nurse,DEMO-nurse-12
3923,M5,main,C1,clear,C1-054
3924,M2,main,C3,clear,C3-014
3925,M4,main,C3,clear,C3-016
3926,M1,demo,DEMO,nurse,DEMO-nurse-35
3927,M4,safety,SAFETY,physician,SAFE-040
3928,M5,safety,SAFETY,researcher,SAFE-010
3929,M2,demo,DEMO,engineer,DEMO-engineer-37
3930,M5,demo,DEMO,engineer,DEMO-engineer-18
3931,M5,main,C6,ambiguous,C3-009
3932,M1,main,C5,ambiguous,C2-016
3933,M2,main,C1,clear,C1-008
3934,M2,main,C5,ambiguous,C2-012
3935,M1,main,C1,clear,C1-020
3936,M4,main,C5,ambiguous,C2-021
3937,M5,main,C3,clear,C3-055
3938,M5,demo,DEMO,doctor,DEMO-doctor-16
3939,M5,auth,AUTH,physician,AUTH-018
3940,M5,safety,SAFETY,physician,SAFE-036
3941,M5,main,C5,ambiguous,C2-023
3942,M2,main,C6,ambiguous,C3-041
3943,M5,safety,SAFETY,physician,SAFE-014
3944,M4,main,C6,ambiguous,C3-076
3945,M3,safety,SAFETY,physician,SAFE-012
3946,M3,main,C3,clear,C3-026
3947,M5,main,C3,clear,C3-013
3948,M5,auth,AUTH,anonymous,AUTH-045
3949,M2,main,C5,ambiguous,C2-n118
3950,M3,demo,DEMO,teacher,DEMO-teacher-48
3951,M3,main,C2,clear,C2-019
3952,M5,auth,AUTH,patient,AUTH-040
3953,M4,demo,DEMO,engineer,DEMO-engineer-39
3954,M2,main,C2,clear,C2-n002
3955,M1,demo,DEMO,doctor,DEMO-doctor-54
3956,M4,main,C4,ambiguous,C1-025
3957,M2,demo,DEMO,engineer,DEMO-engineer-41
3958,M5,main,C5,ambiguous,C2-034
3959,M4,demo,DEMO,engineer,DEMO-engineer-43
3960,M1,main,C4,ambiguous,C1-g107
3961,M3,demo,DEMO,nurse,DEMO-nurse-30
3962,M4,demo,DEMO,teacher,DEMO-teacher-30
3963,M4,main,C2,clear,C2-n003
3964,M2,auth,AUTH,patient,AUTH-002
3965,M1,safety,SAFETY,physician,SAFE-006
3966,M2,auth,AUTH,patient,AUTH-039
3967,M2,main,C3,clear,C3-058
3968,M3,safety,SAFETY,researcher,SAFE-013
3969,M4,auth,AUTH,researcher,AUTH-033
3970,M2,demo,DEMO,teacher,DEMO-teacher-26
3971,M4,auth,AUTH,physician,AUTH-026
3972,M2,main,C1,clear,C1-023
3973,M3,safety,SAFETY,physician,SAFE-039
3974,M1,main,C3,clear,C3-090
3975,M1,auth,AUTH,anonymous,AUTH-041
3976,M5,safety,SAFETY,anonymous,SAFE-034
3977,M1,main,C6,ambiguous,C3-033
3978,M3,main,C1,clear,C1-018
3979,M5,main,C1,clear,C1-033
3980,M2,safety,SAFETY,patient,SAFE-004
3981,M3,main,C4,ambiguous,C1-010
3982,M2,demo,DEMO,doctor,DEMO-doctor-26
3983,M2,safety,SAFETY,patient,SAFE-002
3984,M4,main,C4,ambiguous,C1-036
3985,M3,auth,AUTH,patient,AUTH-026
3986,M3,main,C3,clear,C3-037
3987,M3,main,C5,ambiguous,C2-n009
3988,M2,safety,SAFETY,patient,SAFE-013
3989,M5,safety,SAFETY,researcher,SAFE-037
3990,M5,demo,DEMO,doctor,DEMO-doctor-25
3991,M5,safety,SAFETY,physician,SAFE-007
3992,M1,main,C4,ambiguous,C1-018
3993,M1,safety,SAFETY,patient,SAFE-013
3994,M4,safety,SAFETY,physician,SAFE-004
3995,M1,main,C6,ambiguous,C3-091
3996,M1,demo,DEMO,nurse,DEMO-nurse-08
3997,M5,main,C6,ambiguous,C3-050
3998,M4,safety,SAFETY,patient,SAFE-018
3999,M3,main,C4,ambiguous,C1-057
4000,M5,main,C4,ambiguous,C1-032
4001,M5,demo,DEMO,teacher,DEMO-teacher-32
4002,M4,demo,DEMO,doctor,DEMO-doctor-51
4003,M2,safety,SAFETY,physician,SAFE-003
4004,M2,demo,DEMO,nurse,DEMO-nurse-48
4005,M2,auth,AUTH,anonymous,AUTH-043
4006,M3,main,C1,clear,C1-026
4007,M3,safety,SAFETY,physician,SAFE-042
4008,M4,main,C6,ambiguous,C3-048
4009,M2,demo,DEMO,engineer,DEMO-engineer-19
4010,M3,auth,AUTH,patient,AUTH-024
4011,M5,demo,DEMO,nurse,DEMO-nurse-04
4012,M1,safety,SAFETY,patient,SAFE-018
4013,M4,safety,SAFETY,physician,SAFE-012
4014,M4,main,C3,clear,C3-024
4015,M2,auth,AUTH,patient,AUTH-034
4016,M2,demo,DEMO,teacher,DEMO-teacher-56
4017,M4,auth,AUTH,researcher,AUTH-020
4018,M2,main,C1,clear,C1-g119
4019,M1,demo,DEMO,doctor,DEMO-doctor-19
